0.45935,0.37552,0.30907,0.27497,0.1721
0.46136,0.37572,0.30956,0.27513,0.17093
0.46275,0.37572,0.31044,0.27492,0.17045
0.4633,0.37544,0.3117,0.27436,0.17061
0.46386,0.37491,0.31308,0.2735,0.17114
0.4653,0.37431,0.31432,0.27243,0.17171
0.46717,0.37376,0.31548,0.27127,0.17221
0.46809,0.37331,0.31667,0.27007,0.17279
0.46767,0.37302,0.31769,0.2689,0.17364
0.46699,0.37308,0.31829,0.2679,0.17471
0.46741,0.37353,0.31872,0.26719,0.17573
0.46908,0.37425,0.3196,0.26679,0.17646
0.47056,0.37499,0.32117,0.26657,0.17685
0.4704,0.37549,0.32299,0.26634,0.17702
0.46883,0.37569,0.32455,0.26608,0.17716
0.46733,0.37575,0.32573,0.26593,0.17749
0.46661,0.37582,0.32666,0.26598,0.17813
0.46586,0.37574,0.32736,0.26631,0.17898
0.46386,0.37524,0.32773,0.267,0.17976
0.4605,0.37418,0.32783,0.2681,0.18031
0.45705,0.37274,0.32795,0.26944,0.18075
0.45484,0.37126,0.32837,0.27068,0.18131
0.45383,0.37006,0.32903,0.27161,0.18212
0.45274,0.36934,0.3296,0.27233,0.18309
0.45065,0.36907,0.33002,0.27303,0.18406
0.44808,0.36915,0.33048,0.27375,0.18494
0.4462,0.36952,0.33096,0.27442,0.18568
0.44512,0.37023,0.33118,0.27491,0.18643
0.44393,0.37128,0.33092,0.27513,0.18746
0.44213,0.37259,0.33023,0.27511,0.18887
0.44022,0.37399,0.32933,0.27518,0.19038
0.43878,0.37536,0.32846,0.27576,0.19151
0.43771,0.3767,0.32779,0.27695,0.19212
0.43646,0.37811,0.3274,0.27843,0.19244
0.43453,0.37967,0.32711,0.27977,0.19268
0.43199,0.38141,0.32653,0.28081,0.19286
0.42952,0.38329,0.32545,0.28178,0.19284
0.42787,0.38516,0.32418,0.28293,0.19248
0.42713,0.38683,0.3231,0.28424,0.19173
0.42664,0.38818,0.32216,0.28543,0.19062
0.42564,0.38918,0.32099,0.28636,0.18931
0.42398,0.38976,0.31944,0.28707,0.18794
0.422,0.3898,0.3177,0.28758,0.18661
0.41993,0.38926,0.31607,0.28777,0.1854
0.418,0.3884,0.31485,0.28758,0.18436
0.41665,0.38757,0.31415,0.28705,0.18346
0.41614,0.38691,0.31379,0.28644,0.18263
0.41585,0.38633,0.31334,0.28611,0.18189
0.41482,0.38575,0.3125,0.28621,0.18122
0.41283,0.38523,0.31126,0.28655,0.18051
0.41057,0.3849,0.30995,0.28667,0.17973
0.40884,0.38481,0.30894,0.28634,0.17909
0.40791,0.38479,0.30831,0.28575,0.17881
0.40739,0.38455,0.3078,0.28515,0.1788
0.40669,0.38397,0.30701,0.28454,0.17875
0.40561,0.38309,0.30573,0.28384,0.17842
0.4044,0.38202,0.30402,0.2832,0.17783
0.40327,0.38076,0.30213,0.28295,0.17715
0.40231,0.37931,0.30036,0.28322,0.17656
0.40195,0.37776,0.29872,0.28379,0.17609
0.40276,0.37621,0.29709,0.28438,0.17564
0.40467,0.3747,0.29542,0.28497,0.17512
0.40713,0.37322,0.29382,0.2857,0.17461
0.40988,0.37196,0.29244,0.28653,0.1742
0.41294,0.37112,0.29134,0.28722,0.17399
0.41607,0.37075,0.29058,0.28754,0.17401
0.41886,0.37065,0.29026,0.28757,0.17412
0.42116,0.37065,0.29046,0.28765,0.1741
0.42316,0.37057,0.29111,0.28795,0.17388
0.42519,0.37018,0.29202,0.28826,0.17363
0.42743,0.36933,0.29298,0.28825,0.17361
0.4299,0.36815,0.29382,0.28802,0.17396
0.43259,0.36682,0.29436,0.28801,0.17465
0.43539,0.36541,0.29456,0.2885,0.17555
0.43817,0.36403,0.29472,0.28938,0.17659
0.44074,0.36302,0.29537,0.2904,0.1777
0.44292,0.36275,0.29675,0.29144,0.17877
0.44478,0.3632,0.29861,0.29241,0.17981
0.44655,0.36381,0.30047,0.29322,0.181
0.44825,0.36396,0.30198,0.29389,0.18244
0.44962,0.36374,0.30312,0.2946,0.18405
0.45071,0.36384,0.30412,0.29546,0.18571
0.45193,0.36475,0.3052,0.2964,0.18734
0.45347,0.36615,0.30648,0.29726,0.18894
0.45489,0.36748,0.30795,0.29803,0.19053
0.45558,0.36858,0.30944,0.29888,0.19199
0.45541,0.3695,0.31074,0.29983,0.19322
0.45469,0.3703,0.31182,0.3006,0.19425
0.45322,0.37114,0.31273,0.30077,0.19524
0.4485,0.37222,0.31343,0.30027,0.1963
0.43376,0.37359,0.31389,0.2995,0.19726
0.39861,0.375,0.31427,0.29887,0.19791
0.33712,0.37608,0.31473,0.29835,0.19826
0.26071,0.37663,0.31517,0.29762,0.19866
0.19868,0.37681,0.31531,0.29667,0.19943
0.17457,0.37697,0.315,0.29581,0.20052
0.18243,0.37735,0.3143,0.29527,0.20159
0.19307,0.37787,0.31324,0.29499,0.20245
0.17667,0.37831,0.31166,0.29486,0.2031
0.12308,0.37855,0.30945,0.29481,0.2036
0.074201,0.37878,0.30678,0.29488,0.2039
0.12723,0.37941,0.3041,0.29505,0.20397
0.34033,0.38062,0.30205,0.29506,0.20394
0.6396,0.38211,0.3014,0.29461,0.20402
0.88406,0.38337,0.30237,0.2937,0.20426
0.99833,0.38427,0.30416,0.29258,0.20448
1,0.38502,0.30545,0.29146,0.20451
0.95205,0.3858,0.30548,0.29044,0.20436
0.90459,0.38644,0.30458,0.28958,0.20411
0.84346,0.38673,0.30351,0.28882,0.20372
0.73743,0.38668,0.30259,0.28804,0.20309
0.63511,0.38646,0.30155,0.28709,0.20226
0.61376,0.38608,0.3002,0.28588,0.20141
0.65863,0.38537,0.29878,0.28455,0.20071
0.69082,0.38418,0.29759,0.28331,0.20016
0.67022,0.38271,0.29664,0.28227,0.19964
0.62075,0.38135,0.29575,0.28124,0.19896
0.5969,0.38036,0.29478,0.27996,0.19805
0.62581,0.37968,0.29386,0.27849,0.19696
0.66596,0.37904,0.29342,0.27721,0.19584
0.65575,0.37826,0.29383,0.27646,0.1949
0.59329,0.37743,0.29486,0.27628,0.1942
0.52139,0.3768,0.29575,0.27658,0.1935
0.45788,0.37634,0.29591,0.27728,0.1924
0.3936,0.37581,0.29539,0.27822,0.19079
0.33249,0.3751,0.29451,0.27919,0.18897
0.28647,0.3744,0.29347,0.28009,0.18736
0.25578,0.3739,0.29247,0.28101,0.18614
0.23669,0.37355,0.292,0.28205,0.18516
0.21899,0.37323,0.29256,0.28326,0.18414
0.18185,0.3728,0.29415,0.28461,0.18286
0.1229,0.37219,0.29613,0.28605,0.18129
0.072926,0.37128,0.29767,0.28737,0.17959
0.06542,0.37004,0.29847,0.28829,0.1781
0.10977,0.36862,0.29898,0.28861,0.177
0.18695,0.36729,0.29991,0.28842,0.17621
0.25597,0.3663,0.30154,0.28806,0.1755
0.28737,0.36577,0.30361,0.28777,0.17472
0.29848,0.36569,0.30578,0.28746,0.17385
0.32843,0.36592,0.30801,0.28679,0.17312
0.38215,0.36615,0.3105,0.28561,0.17277
0.42414,0.36612,0.31314,0.2842,0.17282
0.42204,0.36581,0.31548,0.28301,0.17305
0.38689,0.36528,0.31706,0.28212,0.17315
0.36798,0.36464,0.31797,0.28122,0.173
0.39175,0.36398,0.31868,0.27985,0.17274
0.42105,0.36334,0.31963,0.27787,0.17267
0.41198,0.36271,0.32087,0.27555,0.17287
0.38283,0.36221,0.32226,0.27325,0.1732
0.38193,0.36197,0.32361,0.27105,0.17351
0.41713,0.362,0.3247,0.26888,0.17382
0.45372,0.362,0.32533,0.26674,0.17415
0.46214,0.36156,0.32543,0.26476,0.17434
0.44483,0.36067,0.32521,0.26299,0.17439
0.42112,0.3598,0.32508,0.26157,0.17458
0.39761,0.35935,0.32537,0.26062,0.17511
0.36403,0.35918,0.3262,0.26008,0.17589
0.32269,0.35884,0.32751,0.25983,0.17668
0.30527,0.35817,0.32908,0.25997,0.1774
0.3383,0.35737,0.33069,0.26076,0.17812
0.4042,0.35675,0.33233,0.26217,0.1789
0.46366,0.35633,0.33397,0.2638,0.17954
0.50456,0.35593,0.33542,0.26529,0.17982
0.54135,0.35545,0.33654,0.26667,0.17981
0.57923,0.35503,0.33749,0.26821,0.17993
0.60487,0.35489,0.33831,0.27007,0.18051
0.60563,0.3551,0.33858,0.27213,0.18139
0.58199,0.3555,0.33783,0.2742,0.18217
0.54488,0.35602,0.33613,0.27616,0.18268
0.50807,0.35673,0.3341,0.27806,0.18293
0.48182,0.35767,0.3324,0.27988,0.183
0.47247,0.35868,0.33134,0.28143,0.18298
0.4825,0.35962,0.33075,0.28242,0.18306
0.50197,0.36056,0.33004,0.28264,0.1834
0.51121,0.3617,0.32858,0.28218,0.18415
0.50737,0.36324,0.32631,0.28144,0.18538
0.51103,0.36514,0.32374,0.28083,0.18694
0.52999,0.36718,0.32139,0.28041,0.18843
0.53883,0.36922,0.31946,0.27994,0.18955
0.51474,0.37122,0.31786,0.27924,0.19034
0.4747,0.37315,0.31657,0.27848,0.19106
0.45552,0.37489,0.31565,0.278,0.19194
0.46671,0.37648,0.31502,0.27795,0.19298
0.48128,0.37809,0.31424,0.27811,0.19413
0.47191,0.37978,0.31307,0.2782,0.19535
0.44471,0.38136,0.31186,0.27829,0.19655
0.43043,0.38275,0.31095,0.27872,0.19756
0.44408,0.38427,0.31024,0.27965,0.19817
0.46442,0.38617,0.30935,0.28079,0.19833
0.46219,0.38822,0.30808,0.28179,0.19821
0.43556,0.38994,0.30664,0.28248,0.1981
0.40197,0.39113,0.30541,0.28292,0.19814
0.36989,0.392,0.30459,0.28319,0.19828
0.33828,0.39277,0.30383,0.28343,0.19834
0.31404,0.39346,0.30247,0.28388,0.19818
0.31345,0.39404,0.30043,0.28461,0.19786
0.34392,0.39465,0.29844,0.28538,0.19754
0.38743,0.39559,0.29715,0.28592,0.19735
0.41194,0.39688,0.29634,0.28626,0.19737
0.40532,0.39812,0.29558,0.28656,0.19766
0.38665,0.39879,0.29506,0.28675,0.19825
0.37928,0.39865,0.29528,0.28657,0.19904
0.38825,0.39785,0.29598,0.28606,0.19988
0.4093,0.39668,0.29625,0.28553,0.20061
0.44302,0.39541,0.29569,0.2853,0.20109
0.48684,0.39424,0.29494,0.28544,0.20142
0.52052,0.3933,0.29489,0.28581,0.20176
0.51893,0.39259,0.29594,0.2862,0.20214
0.48746,0.39199,0.29797,0.28649,0.20251
0.4673,0.39125,0.30057,0.2866,0.20294
0.48864,0.39011,0.30306,0.28645,0.20342
0.53343,0.3885,0.30457,0.28613,0.20368
0.56303,0.38669,0.30479,0.28588,0.20349
0.56741,0.3853,0.30433,0.28576,0.20297
0.56491,0.38487,0.30418,0.28561,0.20248
0.56295,0.38543,0.30487,0.28524,0.20216
0.54306,0.3865,0.30609,0.28467,0.20183
0.48799,0.38755,0.30708,0.28409,0.20129
0.41007,0.38847,0.30726,0.28363,0.20053
0.34386,0.38941,0.30665,0.28321,0.19962
0.31194,0.39052,0.30569,0.28263,0.19857
0.30586,0.39181,0.30482,0.28175,0.19739
0.30445,0.3932,0.3042,0.28072,0.19606
0.30032,0.39457,0.30376,0.2799,0.19458
0.30347,0.3958,0.30326,0.27948,0.19299
0.32733,0.39674,0.30254,0.27933,0.19135
0.37055,0.39719,0.30163,0.27925,0.18967
0.41291,0.39702,0.30072,0.27925,0.18786
0.43638,0.39632,0.29982,0.27943,0.18576
0.44011,0.39523,0.29885,0.27968,0.18332
0.42823,0.39393,0.29793,0.27983,0.18068
0.40156,0.39258,0.29729,0.27992,0.17804
0.36598,0.39125,0.29686,0.28011,0.17548
0.33259,0.38992,0.29628,0.28044,0.17301
0.30948,0.38855,0.29519,0.28075,0.17069
0.30103,0.38715,0.29279,0.2808,0.16869
0.31157,0.38565,0.28673,0.28043,0.16724
0.34384,0.38399,0.27289,0.27953,0.16634
0.39288,0.38232,0.24758,0.27812,0.16565
0.44388,0.38083,0.21292,0.27661,0.16474
0.48372,0.37949,0.18165,0.27556,0.16344
0.51412,0.37802,0.17398,0.27519,0.16199
0.54508,0.37628,0.20402,0.27524,0.16078
0.58016,0.37446,0.26509,0.27522,0.16006
0.61611,0.37282,0.32977,0.27487,0.15981
0.64818,0.37142,0.36899,0.27432,0.15983
0.66993,0.37002,0.37294,0.27393,0.15982
0.67337,0.36833,0.35326,0.27379,0.15965
0.65165,0.36624,0.32787,0.27374,0.15947
0.60452,0.36393,0.3076,0.27377,0.15956
0.54257,0.3618,0.29561,0.27409,0.15996
0.47945,0.36023,0.29454,0.27485,0.1605
0.4233,0.35933,0.30865,0.27592,0.16118
0.38197,0.35892,0.33731,0.27702,0.16216
0.36383,0.35878,0.3706,0.27794,0.16345
0.36941,0.35869,0.39539,0.27866,0.16485
0.39531,0.35849,0.40416,0.27941,0.1662
0.43855,0.35808,0.39624,0.28046,0.16749
0.48252,0.35741,0.3745,0.28181,0.16867
0.49383,0.35656,0.34528,0.28312,0.16974
0.44936,0.35588,0.32056,0.28407,0.17085
0.36387,0.35587,0.31478,0.28475,0.17219
0.28842,0.35672,0.33333,0.28552,0.17382
0.27607,0.35804,0.36277,0.28661,0.17555
0.33683,0.35912,0.378,0.28789,0.17718
0.42499,0.35943,0.36425,0.28904,0.17865
0.47616,0.35901,0.33005,0.28989,0.17994
0.45584,0.35827,0.29659,0.29056,0.1809
0.37785,0.35761,0.27716,0.29126,0.1814
0.28759,0.35714,0.27005,0.29215,0.18164
0.22822,0.35687,0.26909,0.29328,0.18201
0.21747,0.35682,0.27493,0.29462,0.18273
0.2525,0.35699,0.29044,0.29604,0.18361
0.32359,0.35738,0.30818,0.2973,0.18435
0.41283,0.35795,0.31243,0.2982,0.18489
0.49199,0.35854,0.29693,0.29879,0.18546
0.54004,0.35894,0.27365,0.2993,0.18625
0.5619,0.35917,0.25961,0.29984,0.18732
0.57549,0.3595,0.2606,0.30033,0.18854
0.58068,0.36013,0.27203,0.30058,0.18973
0.55788,0.36095,0.28963,0.3006,0.19087
0.49946,0.36185,0.31132,0.30055,0.19216
0.42671,0.36292,0.33061,0.30053,0.19376
0.37167,0.36427,0.33787,0.30046,0.19569
0.35117,0.36573,0.33183,0.30017,0.19784
0.36169,0.36703,0.32403,0.29962,0.19997
0.3912,0.36802,0.32572,0.29896,0.20185
0.42802,0.36875,0.33297,0.29833,0.2035
0.46272,0.36926,0.33224,0.29758,0.20528
0.48964,0.36951,0.32123,0.2964,0.20746
0.50915,0.36952,0.31556,0.29469,0.20989
0.52461,0.36956,0.32903,0.29277,0.21219
0.52966,0.36992,0.35303,0.29105,0.21411
0.50569,0.37061,0.36397,0.28947,0.21571
0.44831,0.37134,0.34911,0.2876,0.21706
0.38694,0.37188,0.318,0.28537,0.21813
0.36042,0.37229,0.28952,0.28326,0.21885
0.38375,0.37273,0.27468,0.28181,0.21927
0.4439,0.37326,0.27334,0.28108,0.21945
0.508,0.37382,0.28101,0.28066,0.21936
0.53749,0.37424,0.29268,0.2801,0.21898
0.51857,0.37444,0.30173,0.27927,0.2184
0.47553,0.37443,0.30245,0.27841,0.21767
0.43671,0.37428,0.29704,0.27782,0.21675
0.39752,0.37403,0.29556,0.27759,0.21559
0.33804,0.37365,0.30449,0.27752,0.21423
0.27184,0.37313,0.31818,0.27746,0.21268
0.24878,0.37257,0.32592,0.27753,0.21087
0.29927,0.37218,0.32494,0.27802,0.20886
0.39664,0.3721,0.32144,0.27903,0.20677
0.48703,0.37228,0.3207,0.2802,0.20467
0.54017,0.37258,0.32212,0.28099,0.20249
0.55883,0.37295,0.32447,0.28116,0.20017
0.5526,0.37336,0.32971,0.28071,0.19781
0.52196,0.37378,0.33813,0.27969,0.19563
0.4686,0.37422,0.34536,0.2782,0.19365
0.41137,0.3747,0.34897,0.27639,0.1917
0.38222,0.37524,0.35446,0.2745,0.18962
0.39934,0.37581,0.36818,0.27272,0.18746
0.44929,0.37644,0.38493,0.27131,0.18525
0.50384,0.37712,0.38877,0.27055,0.18302
0.54366,0.37767,0.37052,0.27053,0.18071
0.558,0.37789,0.34049,0.27095,0.17832
0.54362,0.3777,0.31824,0.2714,0.17605
0.51734,0.37723,0.31214,0.27183,0.17424
0.50568,0.37677,0.31528,0.27257,0.17297
0.50598,0.37658,0.3188,0.27379,0.17188
0.48185,0.37681,0.32072,0.27529,0.17049
0.41729,0.37741,0.31985,0.27666,0.1687
0.35152,0.37813,0.30953,0.27771,0.16684
0.33176,0.37869,0.28468,0.27859,0.16522
0.35488,0.37893,0.25312,0.27951,0.16387
0.38451,0.37901,0.2333,0.28063,0.16269
0.39884,0.37922,0.23743,0.28192,0.16162
0.39891,0.37975,0.26012,0.28319,0.16075
0.39761,0.38049,0.28618,0.28432,0.16009
0.41083,0.38113,0.30572,0.28551,0.1594
0.43727,0.38136,0.31792,0.28703,0.15845
0.45328,0.38111,0.32398,0.28882,0.15729
0.44528,0.38058,0.32297,0.29053,0.15632
0.43368,0.38014,0.315,0.29199,0.15597
0.45303,0.38005,0.30306,0.29326,0.15646
0.51368,0.3803,0.2901,0.2944,0.15767
0.58077,0.38063,0.27773,0.2953,0.15929
0.59646,0.38086,0.2694,0.29589,0.16114
0.54146,0.38105,0.27047,0.29611,0.16325
0.46496,0.38142,0.28281,0.29587,0.16569
0.43232,0.38205,0.3005,0.29506,0.16847
0.45935,0.38277,0.31125,0.29375,0.1715
0.51289,0.38327,0.3029,0.29225,0.17462
0.54708,0.38346,0.27318,0.2909,0.17767
0.52436,0.38358,0.23542,0.28981,0.18057
0.43619,0.3839,0.21177,0.28877,0.1834
0.32487,0.38442,0.21623,0.28753,0.18623
0.2584,0.38487,0.24257,0.28609,0.18905
0.26342,0.38502,0.2695,0.28468,0.19184
0.2984,0.38489,0.27967,0.28346,0.1945
0.30334,0.38461,0.27341,0.28241,0.1969
0.26039,0.38432,0.26272,0.28148,0.19894
0.19982,0.38403,0.25587,0.2806,0.20059
0.15966,0.38365,0.25287,0.27964,0.20183
0.1469,0.38304,0.25262,0.27846,0.20266
0.14077,0.38221,0.25634,0.27715,0.20314
0.12977,0.38135,0.26312,0.27609,0.20341
0.1256,0.38063,0.26872,0.2756,0.20357
0.14131,0.38011,0.27081,0.27567,0.20375
0.17917,0.37965,0.27092,0.27608,0.20392
0.23702,0.37914,0.27032,0.27662,0.20383
0.30676,0.37865,0.26921,0.27712,0.20322
0.37522,0.37832,0.27139,0.27748,0.20198
0.44097,0.37805,0.28398,0.27772,0.20022
0.51888,0.37756,0.30875,0.27805,0.19819
0.61699,0.37659,0.33768,0.2787,0.19614
0.7165,0.37517,0.36037,0.27962,0.19426
0.77994,0.37365,0.37279,0.28064,0.19263
0.78032,0.37243,0.37596,0.28171,0.19129
0.72669,0.37163,0.37039,0.28283,0.19021
0.65915,0.37113,0.35711,0.28385,0.18941
0.61352,0.37097,0.34182,0.2846,0.18886
0.59447,0.37141,0.33277,0.2851,0.18843
0.5846,0.37247,0.33371,0.28551,0.18807
0.57052,0.37382,0.34088,0.28594,0.18778
0.55515,0.37501,0.34685,0.2863,0.18753
0.55431,0.37584,0.34725,0.28647,0.18719
0.58612,0.37635,0.34429,0.28645,0.1867
0.65003,0.37658,0.34349,0.28641,0.18608
0.70943,0.37667,0.34637,0.28645,0.18546
0.7116,0.37694,0.34709,0.28646,0.18502
0.64111,0.37761,0.33858,0.28616,0.18485
0.54586,0.37847,0.32202,0.28547,0.18493
0.49174,0.37912,0.30663,0.28466,0.18507
0.49482,0.37931,0.29988,0.28416,0.18511
0.51904,0.37917,0.30281,0.28413,0.18505
0.53504,0.37889,0.31473,0.2843,0.18503
0.55048,0.37852,0.33532,0.28426,0.18505
0.58122,0.37801,0.35922,0.28385,0.18495
0.61496,0.37732,0.37481,0.28318,0.18468
0.60764,0.37649,0.37423,0.28229,0.18453
0.51772,0.37558,0.36323,0.28123,0.18476
0.35333,0.37464,0.35628,0.28017,0.18521
0.17641,0.37376,0.3615,0.27936,0.18556
0.05067,0.37302,0.37455,0.27889,0.18577
0,0.37245,0.38759,0.27862,0.18614
0.018886,0.37188,0.3977,0.27838,0.18681
0.09214,0.3711,0.40354,0.2781,0.18758
0.19184,0.37005,0.40058,0.27775,0.18813
0.28106,0.36882,0.38652,0.27727,0.18842
0.3394,0.36757,0.36827,0.27662,0.18873
0.37551,0.36658,0.35695,0.27592,0.18927
0.40356,0.36601,0.35615,0.27535,0.18987
0.41407,0.36573,0.35834,0.27487,0.19021
0.38554,0.36541,0.35372,0.27436,0.19015
0.32698,0.36491,0.34109,0.27381,0.18979
0.28738,0.36438,0.32966,0.27337,0.18923
0.3115,0.36396,0.32922,0.27318,0.1885
0.39662,0.36364,0.3374,0.27332,0.18752
0.49793,0.36335,0.33955,0.27373,0.18635
0.56938,0.36312,0.32522,0.27411,0.1852
0.59657,0.36312,0.30124,0.27427,0.18433
0.5936,0.36345,0.28304,0.27426,0.18385
0.58015,0.36407,0.27698,0.27419,0.18364
0.57253,0.36486,0.27774,0.27397,0.1835
0.58312,0.36568,0.2785,0.27342,0.18336
0.60691,0.36642,0.27611,0.27256,0.18334
0.61742,0.36705,0.26813,0.27158,0.18357
0.5933,0.36773,0.25155,0.27067,0.18404
0.54259,0.36863,0.22757,0.26989,0.1846
0.49272,0.36979,0.20545,0.26918,0.18507
0.46375,0.37106,0.19744,0.26843,0.18536
0.45388,0.37231,0.20701,0.26761,0.18552
0.44683,0.37347,0.22428,0.26691,0.18559
0.43337,0.37453,0.23638,0.26659,0.18552
0.42123,0.37543,0.24012,0.26671,0.18526
0.41801,0.3762,0.24156,0.26701,0.18487
0.4136,0.37695,0.24516,0.26719,0.18456
0.39058,0.37779,0.24804,0.26724,0.18457
0.34818,0.37874,0.2464,0.26737,0.18499
0.31019,0.37977,0.2445,0.26765,0.18566
0.30787,0.3808,0.25083,0.26801,0.18638
0.34954,0.38183,0.26446,0.26843,0.18699
